id_usuario,latitude_produtor,longitude_produtor,nota,tipo
182,-15.970282672946103,-48.202978080533384,4,Real
623,-15.680229711329549,-48.19129696202176,4,Real
369,-15.760201790322142,-47.68140802829809,5,Real
686,-15.683422573154997,-48.17119961212521,4,Real
809,-15.970282672946103,-48.202978080533384,9,Real
646,-15.683422573154997,-48.17119961212521,3,Real
371,-16.005180112461105,-48.02607959556015,4,Real
670,-15.683422573154997,-48.17119961212521,3,Real
293,-15.867929822620473,-48.18893076946422,7,Real
445,-15.967185379868843,-47.74443051233905,7,Real
68,-15.808592558336688,-47.919566856022335,5,Real
937,-15.680229711329549,-48.19129696202176,5,Real
986,-15.413159337375612,-47.61419280854606,9,Real
665,-15.480836250049698,-47.63352713148677,6,Real
225,-15.791218667949416,-47.88771366236689,3,Real
95,-15.867811159057172,-48.23501079018999,9,Real
707,-15.815543074509781,-47.98757000084461,3,Real
617,-16.030156516084975,-48.03290949574748,9,Real
738,-15.794457042884106,-48.24443154256446,8,Real
52,-15.789305179965645,-48.213228904466675,9,Real
693,-15.807068838177504,-47.93713797326396,7,Real
289,-15.413159337375612,-47.61419280854606,8,Real
946,-15.739492578308576,-47.64160937907283,6,Real
976,-15.970282672946103,-48.202978080533384,6,Real
929,-16.005180112461105,-48.02607959556015,10,Real
916,-15.918237147468776,-48.152998269411306,8,Real
452,-15.79198604775903,-48.073220609634184,9,Real
704,-15.891105816817026,-47.97583200232041,5,Real
680,-15.680229711329549,-48.19129696202176,7,Real
312,-15.955531421279407,-47.93264305083946,6,Real
555,-15.562076877111464,-47.83444173384607,6,Real
842,-15.79198604775903,-48.073220609634184,10,Real
51,-15.739492578308576,-47.64160937907283,7,Real
948,-15.794457042884106,-48.24443154256446,7,Real
193,-15.784649282288255,-47.66375932263911,7,Real
17,-15.739492578308576,-47.64160937907283,9,Real
137,-15.791218667949416,-47.88771366236689,4,Real
7,-15.818309446012448,-47.92109802601978,6,Real
863,-15.808592558336688,-47.919566856022335,6,Real
924,-15.891105816817026,-47.97583200232041,4,Real
883,-15.960984898708181,-48.11559622169974,4,Real
843,-15.739492578308576,-47.64160937907283,4,Real
761,-15.908095038243532,-48.14236215194033,4,Real
863,-15.881515588082818,-48.14501797943107,10,Real
319,-15.908095038243532,-48.14236215194033,10,Real
203,-15.794457042884106,-48.24443154256446,8,Real
693,-15.791218667949416,-47.88771366236689,6,Real
238,-15.960984898708181,-48.11559622169974,9,Real
731,-15.784649282288255,-47.66375932263911,4,Real
512,-15.760201790322142,-47.68140802829809,4,Real
816,-15.815543074509781,-47.98757000084461,3,Real
597,-15.955531421279407,-47.93264305083946,3,Real
127,-15.888273196213543,-48.167924297823035,10,Real
809,-15.908095038243532,-48.14236215194033,8,Real
191,-16.030156516084975,-48.03290949574748,9,Real
521,-16.030156516084975,-48.03290949574748,3,Real
416,-15.867929822620473,-48.18893076946422,3,Real
605,-15.96778843226439,-47.797184580201986,9,Real
324,-15.96438995541584,-48.16554953272398,4,Real
697,-15.62779297528241,-48.174758288040636,3,Real
962,-15.413159337375612,-47.61419280854606,10,Real
242,-15.791218667949416,-47.88771366236689,9,Real
536,-15.808592558336688,-47.919566856022335,3,Real
183,-15.970282672946103,-48.202978080533384,3,Real
341,-15.413159337375612,-47.61419280854606,8,Real
945,-15.413159337375612,-47.61419280854606,5,Real
103,-15.62779297528241,-48.174758288040636,3,Real
359,-15.784649282288255,-47.66375932263911,9,Real
619,-15.970282672946103,-48.202978080533384,4,Real
403,-15.739492578308576,-47.64160937907283,5,Real
781,-15.791218667949416,-47.88771366236689,9,Real
264,-15.789305179965645,-48.213228904466675,4,Real
783,-15.867811159057172,-48.23501079018999,7,Real
840,-15.818309446012448,-47.92109802601978,9,Real
58,-15.970282672946103,-48.202978080533384,10,Real
526,-15.867929822620473,-48.18893076946422,3,Real
576,-15.881515588082818,-48.14501797943107,8,Real
802,-15.79198604775903,-48.073220609634184,3,Real
255,-15.562076877111464,-47.83444173384607,3,Real
392,-15.794457042884106,-48.24443154256446,9,Real
271,-15.739492578308576,-47.64160937907283,4,Real
482,-15.881515588082818,-48.14501797943107,4,Real
475,-15.970282672946103,-48.202978080533384,8,Real
114,-16.02210635940884,-47.986225204278774,3,Real
365,-15.491909318522744,-47.5947999585635,5,Real
730,-15.794457042884106,-48.24443154256446,9,Real
451,-15.791218667949416,-47.88771366236689,3,Real
923,-15.908095038243532,-48.14236215194033,4,Real
638,-15.807068838177504,-47.93713797326396,7,Real
432,-15.867811159057172,-48.23501079018999,9,Real
993,-15.967185379868843,-47.74443051233905,6,Real
609,-15.867811159057172,-48.23501079018999,7,Real
395,-15.967185379868843,-47.74443051233905,6,Real
302,-16.005180112461105,-48.02607959556015,6,Real
230,-15.789305179965645,-48.213228904466675,7,Real
985,-15.62779297528241,-48.174758288040636,6,Real
470,-15.967185379868843,-47.74443051233905,8,Real
988,-15.834538486791782,-48.18555947267396,4,Real
251,-15.908095038243532,-48.14236215194033,6,Real
778,-16.02210635940884,-47.986225204278774,4,Real
259,-16.005180112461105,-48.02607959556015,9,Real
397,-15.845077432467845,-48.09006298752325,6,Real
161,-15.562076877111464,-47.83444173384607,8,Real
590,-15.94019852371591,-48.10575213416886,8,Real
86,-15.784649282288255,-47.66375932263911,10,Real
492,-15.818309446012448,-47.92109802601978,9,Real
770,-15.683422573154997,-48.17119961212521,4,Real
787,-15.867929822620473,-48.18893076946422,4,Real
309,-16.010895763907747,-48.19137553141773,10,Real
973,-15.96438995541584,-48.16554953272398,6,Real
753,-15.807068838177504,-47.93713797326396,8,Real
620,-15.680229711329549,-48.19129696202176,6,Real
504,-15.683422573154997,-48.17119961212521,8,Real
222,-15.808592558336688,-47.919566856022335,8,Real
337,-16.010895763907747,-48.19137553141773,6,Real
949,-15.683422573154997,-48.17119961212521,9,Real
625,-16.02210635940884,-47.986225204278774,8,Real
410,-15.79198604775903,-48.073220609634184,3,Real
37,-15.760201790322142,-47.68140802829809,8,Real
560,-15.760201790322142,-47.68140802829809,3,Real
791,-16.010895763907747,-48.19137553141773,9,Real
657,-16.030156516084975,-48.03290949574748,5,Real
701,-16.010895763907747,-48.19137553141773,5,Real
351,-15.955531421279407,-47.93264305083946,3,Real
465,-15.784649282288255,-47.66375932263911,6,Real
407,-15.96778843226439,-47.797184580201986,7,Real
802,-15.807068838177504,-47.93713797326396,8,Real
119,-15.867929822620473,-48.18893076946422,7,Real
705,-15.791218667949416,-47.88771366236689,6,Real
656,-16.030156516084975,-48.03290949574748,9,Real
228,-15.413159337375612,-47.61419280854606,9,Real
297,-15.967185379868843,-47.74443051233905,10,Real
849,-15.784649282288255,-47.66375932263911,10,Real
266,-15.79198604775903,-48.073220609634184,7,Real
738,-15.491909318522744,-47.5947999585635,3,Real
217,-15.491909318522744,-47.5947999585635,9,Real
427,-15.791218667949416,-47.88771366236689,8,Real
561,-15.784649282288255,-47.66375932263911,6,Real
290,-15.881515588082818,-48.14501797943107,9,Real
481,-15.760201790322142,-47.68140802829809,5,Real
136,-15.739492578308576,-47.64160937907283,6,Real
620,-16.005180112461105,-48.02607959556015,4,Real
44,-15.834538486791782,-48.18555947267396,4,Real
892,-15.96438995541584,-48.16554953272398,9,Real
860,-15.891105816817026,-47.97583200232041,5,Real
511,-15.789305179965645,-48.213228904466675,6,Real
727,-15.480836250049698,-47.63352713148677,3,Real
778,-15.96778843226439,-47.797184580201986,10,Real
328,-15.845077432467845,-48.09006298752325,4,Real
977,-15.834538486791782,-48.18555947267396,8,Real
110,-15.413159337375612,-47.61419280854606,10,Real
254,-15.834538486791782,-48.18555947267396,8,Real
595,-15.480836250049698,-47.63352713148677,4,Real
461,-15.881515588082818,-48.14501797943107,9,Real
445,-15.491909318522744,-47.5947999585635,4,Real
720,-16.010895763907747,-48.19137553141773,4,Real
526,-15.96438995541584,-48.16554953272398,5,Real
302,-15.818309446012448,-47.92109802601978,7,Real
956,-15.960984898708181,-48.11559622169974,9,Real
596,-15.908095038243532,-48.14236215194033,7,Real
697,-15.794457042884106,-48.24443154256446,10,Real
884,-15.62779297528241,-48.174758288040636,5,Real
354,-15.791218667949416,-47.88771366236689,3,Real
437,-16.030156516084975,-48.03290949574748,3,Real
621,-15.789305179965645,-48.213228904466675,6,Real
111,-15.807068838177504,-47.93713797326396,3,Real
583,-15.96778843226439,-47.797184580201986,8,Real
512,-16.005180112461105,-48.02607959556015,10,Real
942,-16.030156516084975,-48.03290949574748,8,Real
514,-15.808592558336688,-47.919566856022335,7,Real
527,-15.967185379868843,-47.74443051233905,8,Real
738,-15.79198604775903,-48.073220609634184,4,Real
743,-15.784649282288255,-47.66375932263911,4,Real
659,-15.834538486791782,-48.18555947267396,7,Real
537,-15.845077432467845,-48.09006298752325,7,Real
314,-15.815543074509781,-47.98757000084461,4,Real
306,-15.970282672946103,-48.202978080533384,9,Real
736,-15.888273196213543,-48.167924297823035,4,Real
376,-15.480836250049698,-47.63352713148677,9,Real
471,-15.967185379868843,-47.74443051233905,9,Real
347,-15.891105816817026,-47.97583200232041,10,Real
660,-15.79198604775903,-48.073220609634184,3,Real
735,-15.683422573154997,-48.17119961212521,8,Real
758,-15.794457042884106,-48.24443154256446,3,Real
773,-15.562076877111464,-47.83444173384607,7,Real
159,-16.030156516084975,-48.03290949574748,9,Real
797,-15.94019852371591,-48.10575213416886,3,Real
35,-15.413159337375612,-47.61419280854606,9,Real
622,-15.491909318522744,-47.5947999585635,6,Real
918,-15.96438995541584,-48.16554953272398,4,Real
196,-15.480836250049698,-47.63352713148677,7,Real
128,-15.789305179965645,-48.213228904466675,4,Real
482,-15.818309446012448,-47.92109802601978,3,Real
223,-15.789305179965645,-48.213228904466675,9,Real
475,-15.680229711329549,-48.19129696202176,4,Real
733,-15.881515588082818,-48.14501797943107,3,Real
393,-15.784649282288255,-47.66375932263911,9,Real
9,-15.62779297528241,-48.174758288040636,6,Real
365,-15.867929822620473,-48.18893076946422,5,Real
758,-15.918237147468776,-48.152998269411306,7,Real
104,-16.022445866016103,-47.97128780260604,6,Real
664,-15.908095038243532,-48.14236215194033,4,Real
930,-15.960984898708181,-48.11559622169974,7,Real
306,-15.760201790322142,-47.68140802829809,6,Real
977,-15.794457042884106,-48.24443154256446,10,Real
216,-15.413159337375612,-47.61419280854606,10,Real
560,-15.867811159057172,-48.23501079018999,4,Real
101,-15.891105816817026,-47.97583200232041,9,Real
965,-15.818309446012448,-47.92109802601978,7,Real
646,-15.96778843226439,-47.797184580201986,10,Real
793,-15.908095038243532,-48.14236215194033,5,Real
539,-16.030156516084975,-48.03290949574748,4,Real
252,-15.908095038243532,-48.14236215194033,4,Real
710,-15.760201790322142,-47.68140802829809,4,Real
977,-15.413159337375612,-47.61419280854606,9,Real
964,-16.02210635940884,-47.986225204278774,4,Real
480,-16.02210635940884,-47.986225204278774,5,Real
916,-16.030156516084975,-48.03290949574748,3,Real
316,-15.683422573154997,-48.17119961212521,7,Real
902,-15.94019852371591,-48.10575213416886,6,Real
412,-15.834538486791782,-48.18555947267396,7,Real
165,-15.955531421279407,-47.93264305083946,5,Real
638,-15.815543074509781,-47.98757000084461,6,Real
672,-15.918237147468776,-48.152998269411306,8,Real
58,-15.867929822620473,-48.18893076946422,6,Real
387,-15.867811159057172,-48.23501079018999,4,Real
859,-16.030156516084975,-48.03290949574748,3,Real
470,-15.480836250049698,-47.63352713148677,3,Real
437,-15.955531421279407,-47.93264305083946,9,Real
654,-15.794457042884106,-48.24443154256446,4,Real
693,-15.888273196213543,-48.167924297823035,10,Real
431,-15.815543074509781,-47.98757000084461,3,Real
576,-15.94019852371591,-48.10575213416886,7,Real
946,-15.96438995541584,-48.16554953272398,4,Real
192,-15.818309446012448,-47.92109802601978,4,Real
734,-15.491909318522744,-47.5947999585635,3,Real
670,-15.888273196213543,-48.167924297823035,7,Real
993,-15.918237147468776,-48.152998269411306,9,Real
339,-15.867811159057172,-48.23501079018999,6,Real
3,-15.881515588082818,-48.14501797943107,7,Real
228,-15.867811159057172,-48.23501079018999,8,Real
475,-16.02210635940884,-47.986225204278774,8,Real
984,-16.010895763907747,-48.19137553141773,6,Real
193,-15.891105816817026,-47.97583200232041,8,Real
266,-15.891105816817026,-47.97583200232041,10,Real
871,-15.908095038243532,-48.14236215194033,3,Real
803,-16.022445866016103,-47.97128780260604,7,Real
797,-15.845077432467845,-48.09006298752325,9,Real
10,-16.030156516084975,-48.03290949574748,3,Real
831,-15.791218667949416,-47.88771366236689,10,Real
680,-15.62779297528241,-48.174758288040636,4,Real
367,-15.967185379868843,-47.74443051233905,7,Real
608,-15.784649282288255,-47.66375932263911,4,Real
89,-16.022445866016103,-47.97128780260604,5,Real
683,-15.794457042884106,-48.24443154256446,10,Real
581,-15.480836250049698,-47.63352713148677,5,Real
561,-15.815543074509781,-47.98757000084461,3,Real
484,-15.960984898708181,-48.11559622169974,9,Real
927,-15.888273196213543,-48.167924297823035,8,Real
683,-16.030156516084975,-48.03290949574748,4,Real
458,-15.881515588082818,-48.14501797943107,3,Real
63,-15.888273196213543,-48.167924297823035,3,Real
894,-15.891105816817026,-47.97583200232041,5,Real
457,-15.683422573154997,-48.17119961212521,9,Real
932,-15.784649282288255,-47.66375932263911,6,Real
643,-15.413159337375612,-47.61419280854606,3,Real
443,-15.680229711329549,-48.19129696202176,4,Real
67,-15.789305179965645,-48.213228904466675,3,Real
196,-15.818309446012448,-47.92109802601978,10,Real
301,-16.010895763907747,-48.19137553141773,7,Real
624,-15.94019852371591,-48.10575213416886,6,Real
757,-16.005180112461105,-48.02607959556015,3,Real
293,-16.005180112461105,-48.02607959556015,10,Real
227,-15.891105816817026,-47.97583200232041,5,Real
5,-15.908095038243532,-48.14236215194033,9,Real
223,-15.94019852371591,-48.10575213416886,5,Real
187,-15.918237147468776,-48.152998269411306,4,Real
123,-15.891105816817026,-47.97583200232041,3,Real
468,-15.562076877111464,-47.83444173384607,8,Real
147,-15.834538486791782,-48.18555947267396,8,Real
95,-15.739492578308576,-47.64160937907283,4,Real
762,-15.784649282288255,-47.66375932263911,4,Real
922,-15.96778843226439,-47.797184580201986,4,Real
577,-15.967185379868843,-47.74443051233905,3,Real
464,-15.815543074509781,-47.98757000084461,9,Real
670,-15.79198604775903,-48.073220609634184,10,Real
932,-15.807068838177504,-47.93713797326396,3,Real
622,-15.960984898708181,-48.11559622169974,5,Real
963,-15.784649282288255,-47.66375932263911,10,Real
552,-15.818309446012448,-47.92109802601978,6,Real
475,-15.960984898708181,-48.11559622169974,8,Real
244,-15.867929822620473,-48.18893076946422,5,Real
433,-15.96778843226439,-47.797184580201986,9,Real
357,-15.79198604775903,-48.073220609634184,6,Real
604,-16.005180112461105,-48.02607959556015,3,Real
875,-15.62779297528241,-48.174758288040636,5,Real
827,-15.680229711329549,-48.19129696202176,6,Real
739,-15.79198604775903,-48.073220609634184,6,Real
629,-15.970282672946103,-48.202978080533384,4,Real
507,-15.834538486791782,-48.18555947267396,10,Real
718,-15.791218667949416,-47.88771366236689,6,Real
464,-15.480836250049698,-47.63352713148677,9,Real
272,-15.62779297528241,-48.174758288040636,4,Real
278,-15.491909318522744,-47.5947999585635,5,Real
718,-15.845077432467845,-48.09006298752325,6,Real
651,-15.760201790322142,-47.68140802829809,5,Real
718,-15.96778843226439,-47.797184580201986,10,Real
952,-16.022445866016103,-47.97128780260604,7,Real
296,-16.02210635940884,-47.986225204278774,8,Real
982,-15.413159337375612,-47.61419280854606,10,Real
554,-15.908095038243532,-48.14236215194033,8,Real
234,-16.030156516084975,-48.03290949574748,4,Real
139,-15.808592558336688,-47.919566856022335,10,Real
523,-15.79198604775903,-48.073220609634184,3,Real
649,-15.96778843226439,-47.797184580201986,3,Real
180,-16.010895763907747,-48.19137553141773,5,Real
59,-16.02210635940884,-47.986225204278774,6,Real
260,-15.955531421279407,-47.93264305083946,7,Real
350,-16.005180112461105,-48.02607959556015,9,Real
863,-15.807068838177504,-47.93713797326396,9,Real
135,-15.881515588082818,-48.14501797943107,3,Real
481,-15.789305179965645,-48.213228904466675,3,Real
241,-15.967185379868843,-47.74443051233905,8,Real
97,-15.94019852371591,-48.10575213416886,7,Real
8,-15.413159337375612,-47.61419280854606,8,Real
919,-15.96778843226439,-47.797184580201986,8,Real
463,-15.760201790322142,-47.68140802829809,8,Real
90,-15.79198604775903,-48.073220609634184,3,Real
761,-15.491909318522744,-47.5947999585635,3,Real
968,-15.794457042884106,-48.24443154256446,4,Real
391,-15.491909318522744,-47.5947999585635,4,Real
445,-15.888273196213543,-48.167924297823035,10,Real
313,-15.970282672946103,-48.202978080533384,8,Real
289,-15.96778843226439,-47.797184580201986,8,Real
804,-15.79198604775903,-48.073220609634184,10,Real
75,-16.030156516084975,-48.03290949574748,3,Real
334,-15.815543074509781,-47.98757000084461,6,Real
645,-16.010895763907747,-48.19137553141773,10,Real
157,-15.867929822620473,-48.18893076946422,10,Real
900,-15.784649282288255,-47.66375932263911,4,Real
781,-15.960984898708181,-48.11559622169974,7,Real
